region_id,region_name,country,color
3262,Tchonemyris (Kharga),Ptolemaic Kingdom,#35244D
3263,Perusekh (Kharga),Ptolemaic Kingdom,#35244D
3264,Tabenesse (Kharga),Ptolemaic Kingdom,#35244D
3265,Kysis (Kharga),Ptolemaic Kingdom,#35244D
3266,Prekariton (Kharga),Ptolemaic Kingdom,#35244D
3267,Sykaminia (Kharga),Ptolemaic Kingdom,#35244D
3281,Hydreuma Palaion (Troglodytica),Ptolemaic Kingdom,#35244D
3283,Berku (Parva),Ptolemaic Kingdom,#35244D
3284,Colira (Parva),Ptolemaic Kingdom,#35244D
3285,Kom Namrud (Parva),Ptolemaic Kingdom,#35244D
3286,Pseneros (Parva),Ptolemaic Kingdom,#35244D
3287,Kerkethoris (Parva),Ptolemaic Kingdom,#35244D
3288,Philoteris (Heptanomis),Ptolemaic Kingdom,#35244D
3289,Ptolemais Euergetis (Heptanomis),Ptolemaic Kingdom,#35244D
3290,Dionysias (Heptanomis),Ptolemaic Kingdom,#35244D
3291,Karanis (Heptanomis),Ptolemaic Kingdom,#35244D
3292,Takiris (Memphis),Ptolemaic Kingdom,#35244D
3293,Pedonia (Marmarica),Ptolemaic Kingdom,#35244D
3294,Derrhas (Marmarica),Ptolemaic Kingdom,#35244D
3295,Leukaspis (Western Delta),Ptolemaic Kingdom,#35244D
3296,Alexandria (Western Delta),Ptolemaic Kingdom,#35244D
3297,Taposiris Megale (Western Delta),Ptolemaic Kingdom,#35244D
3298,Kanopos (Western Delta),Ptolemaic Kingdom,#35244D
3299,Bolbitine (Western Delta),Ptolemaic Kingdom,#35244D
3300,Chaireon (Western Delta),Ptolemaic Kingdom,#35244D
3301,Psenemphaia (Western Delta),Ptolemaic Kingdom,#35244D
3308,Hermopolis Mikra (Western Delta),Ptolemaic Kingdom,#35244D
3309,Naukratis (Western Delta),Ptolemaic Kingdom,#35244D
3310,Momemphis (Western Delta),Ptolemaic Kingdom,#35244D
3311,Nikiou (Memphis),Ptolemaic Kingdom,#35244D
3312,Panarachthis (Memphis),Ptolemaic Kingdom,#35244D
3313,Babylon Aigyptou (Memphis),Ptolemaic Kingdom,#35244D
3314,Onouphis Ano (Central Delta),Ptolemaic Kingdom,#35244D
3315,Iseion (Central Delta),Ptolemaic Kingdom,#35244D
3316,Sais (Central Delta),Ptolemaic Kingdom,#35244D
3317,Boutos (Western Delta),Ptolemaic Kingdom,#35244D
3318,Sebennytos (Central Delta),Ptolemaic Kingdom,#35244D
3319,Xois (Central Delta),Ptolemaic Kingdom,#35244D
3320,Perseos Skope (Western Delta),Ptolemaic Kingdom,#35244D
3321,Boutike Limne (Central Delta),Ptolemaic Kingdom,#35244D
3322,Diospolis Kato (Central Delta),Ptolemaic Kingdom,#35244D
3323,Pachneumounis (Central Delta),Ptolemaic Kingdom,#35244D
3324,Athribis (Central Delta),Ptolemaic Kingdom,#35244D
3325,Leontopolis (Central Delta),Ptolemaic Kingdom,#35244D
3326,Pharbaithos (Eastern Delta),Ptolemaic Kingdom,#35244D
3327,Mendes (Central Delta),Ptolemaic Kingdom,#35244D
3328,Hermou Polis (Central Delta),Ptolemaic Kingdom,#35244D
3329,Tamiathis (Central Delta),Ptolemaic Kingdom,#35244D
3330,Tanis (Eastern Delta),Ptolemaic Kingdom,#35244D
3331,Thenisos (Eastern Delta),Ptolemaic Kingdom,#35244D
3332,Boubastis (Eastern Delta),Ptolemaic Kingdom,#35244D
3333,Phakousai (Eastern Delta),Ptolemaic Kingdom,#35244D
3334,Serapieion (Eastern Delta),Ptolemaic Kingdom,#35244D
3335,Sile (Eastern Delta),Ptolemaic Kingdom,#35244D
3336,Pilousion (Eastern Delta),Ptolemaic Kingdom,#35244D
3337,Heliopolis (Memphis),Ptolemaic Kingdom,#35244D
3338,Memphis (Memphis),Ptolemaic Kingdom,#35244D
3339,Leonton Polis (Memphis),Ptolemaic Kingdom,#35244D
3340,Bilbeis (Eastern Delta),Ptolemaic Kingdom,#35244D
3341,Heroopolis (Eastern Delta),Ptolemaic Kingdom,#35244D
3342,Klysma (Eastern Delta),Ptolemaic Kingdom,#35244D
3343,Arsinoe (Sinai),Ptolemaic Kingdom,#35244D
3344,Aphroditopolis (Heptanomis),Ptolemaic Kingdom,#35244D
3345,Neiloupolis (Heptanomis),Ptolemaic Kingdom,#35244D
3346,Ankyronpolis (Heptanomis),Ptolemaic Kingdom,#35244D
3347,Kynopolis (Heptanomis),Ptolemaic Kingdom,#35244D
3348,Alabastronpolis (Heptanomis),Ptolemaic Kingdom,#35244D
3349,Herakleiapolis (Heptanomis),Ptolemaic Kingdom,#35244D
3350,Oxyrrhynchos (Heptanomis),Ptolemaic Kingdom,#35244D
3351,Chysis (Heptanomis),Ptolemaic Kingdom,#35244D
3352,Peentalis (Heptanomis),Ptolemaic Kingdom,#35244D
3353,Hermopolis Megale (Heptanomis),Ptolemaic Kingdom,#35244D
3354,Pokis (Heptanomis),Ptolemaic Kingdom,#35244D
3355,Monkanei (Heptanomis),Ptolemaic Kingdom,#35244D
3356,Koussai (Heptanomis),Ptolemaic Kingdom,#35244D
3357,Lykopolis (Heptanomis),Ptolemaic Kingdom,#35244D
3358,Hypsele (Heptanomis),Ptolemaic Kingdom,#35244D
3359,Antaiopolis (Heptanomis),Ptolemaic Kingdom,#35244D
3360,Triphion (Heptanomis),Ptolemaic Kingdom,#35244D
3361,Thinis (Heptanomis),Ptolemaic Kingdom,#35244D
3362,Abydos Aigptou (Heptanomis),Ptolemaic Kingdom,#35244D
3363,Diospolis Mikra (Luxor),Ptolemaic Kingdom,#35244D
3364,Tentyris (Luxor),Ptolemaic Kingdom,#35244D
3365,Apollonopolis Mikra (Luxor),Ptolemaic Kingdom,#35244D
3366,Mennoneion (Luxor),Ptolemaic Kingdom,#35244D
3367,Terkythis (Luxor),Ptolemaic Kingdom,#35244D
3368,Pathyris (Luxor),Ptolemaic Kingdom,#35244D
3369,Apollinopolis Megale (Aswan),Ptolemaic Kingdom,#35244D
3370,Panopolis (Heptanomis),Ptolemaic Kingdom,#35244D
3371,Ptolemaios Hermeiou (Heptanomis),Ptolemaic Kingdom,#35244D
3372,Kainepolis (Luxor),Ptolemaic Kingdom,#35244D
3373,Koptos (Luxor),Ptolemaic Kingdom,#35244D
3374,Kerameia (Luxor),Ptolemaic Kingdom,#35244D
3375,Thebai Hekatompyloi (Luxor),Ptolemaic Kingdom,#35244D
3376,Hermonthis (Luxor),Ptolemaic Kingdom,#35244D
3377,Latopolis (Luxor),Ptolemaic Kingdom,#35244D
3378,Omboi (Aswan),Ptolemaic Kingdom,#35244D
3379,Eileithyias Polis (Aswan),Ptolemaic Kingdom,#35244D
3380,Drepanon (Myos Hormos),Ptolemaic Kingdom,#35244D
3381,Porphyrites (Myos Hormos),Ptolemaic Kingdom,#35244D
3382,Berkou (Myos Hormos),Ptolemaic Kingdom,#35244D
3383,Koueoi (Myos Hormos),Ptolemaic Kingdom,#35244D
3384,Myos Hormos (Myos Hormos),Ptolemaic Kingdom,#35244D
3385,Sukkari (Troglodytica),Ptolemaic Kingdom,#35244D
3386,Nechesia (Troglodytica),Ptolemaic Kingdom,#35244D
3387,Lahami (Troglodytica),Ptolemaic Kingdom,#35244D
3388,Berenike Troglodytike (Troglodytica),Ptolemaic Kingdom,#35244D
3389,Hydreuma Neon (Troglodytica),Ptolemaic Kingdom,#35244D
3390,Phalakron (Troglodytica),Ptolemaic Kingdom,#35244D
3391,Aristonis (Troglodytica),Ptolemaic Kingdom,#35244D
3392,Hydreuma Troglodytikon (Troglodytica),Ptolemaic Kingdom,#35244D
3393,Kompasoi (Myos Hormos),Ptolemaic Kingdom,#35244D
3394,Pyle Indiai (Myos Hormos),Ptolemaic Kingdom,#35244D
3395,Semne (Myos Hormos),Ptolemaic Kingdom,#35244D
3396,East Ileigha (Blemmia),Ptolemaic Kingdom,#35244D
3397,West Ileigha (Blemmia),Ptolemaic Kingdom,#35244D
3402,Ras Sheratib (Sinai),Ptolemaic Kingdom,#35244D
3403,Ostrakine (Eastern Delta),Ptolemaic Kingdom,#35244D
3404,Rhinokoloura (Eastern Delta),Ptolemaic Kingdom,#35244D
3405,Maghara (Eastern Delta),Ptolemaic Kingdom,#35244D
3406,Phoinikon (Sinai),Ptolemaic Kingdom,#35244D
3407,Medeia (Sinai),Ptolemaic Kingdom,#35244D
3408,Pharan (Sinai),Ptolemaic Kingdom,#35244D
3409,Rhaithou (Sinai),Ptolemaic Kingdom,#35244D
3410,Oros Choreb (Sinai),Ptolemaic Kingdom,#35244D
3412,Ain Hudera (Sinai),Ptolemaic Kingdom,#35244D
3413,Naqb Jedid (Sinai),Ptolemaic Kingdom,#35244D
3414,Sinai Boreioi (Sinai),Ptolemaic Kingdom,#35244D
3417,Nessana (Philistia),Ptolemaic Kingdom,#35244D
3418,Betomolachon (Philistia),Ptolemaic Kingdom,#35244D
3419,Chellous (Philistia),Ptolemaic Kingdom,#35244D
3420,Bitylion (Philistia),Ptolemaic Kingdom,#35244D
3421,Gaza (Philistia),Ptolemaic Kingdom,#35244D
3422,Rhaphia (Philistia),Ptolemaic Kingdom,#35244D
3423,Be'er Sheva (Philistia),Ptolemaic Kingdom,#35244D
3514,Desert of Alexandria (Parva),Ptolemaic Kingdom,#35244D
3515,Desert of Pokis (Farafra),Ptolemaic Kingdom,#35244D
3516,Desert of Klysma (Myos Hormos),Ptolemaic Kingdom,#35244D
3518,Serabit el-Khadim (Sinai),Ptolemaic Kingdom,#35244D
3519,Desert of Latopolis (Myos Hormos),Ptolemaic Kingdom,#35244D
3520,Desert of Swenett (Troglodytica),Ptolemaic Kingdom,#35244D
3521,Desert of Minqar (Farafra),Ptolemaic Kingdom,#35244D
3522,Desert of Kharga (Kharga),Ptolemaic Kingdom,#35244D
963,Pullinadu,Pullinadu,#60A5FA
73,Punanadu,Punanadu,#F97316
958,Punginadu,Punginadu,#C4B5FD
39,Qataban,Qataban,#CCCCCC
1014,Qeddar,Qeddar,#CCCCCC
301,Linzi,Qi,#7F1D1D
1057,Donglai,Qi,#7F1D1D
1058,Beihai,Qi,#7F1D1D
1059,Lixia,Qi,#7F1D1D
1060,Qiansheng,Qi,#7F1D1D
1061,Dong,Qi,#7F1D1D
1062,Jinan,Qi,#7F1D1D
1063,Pingyuan,Qi,#7F1D1D
1064,Bohai,Qi,#7F1D1D
908,Qielan,Qielan,#F9A8D4
985,Qiemo,Qiemo,#CCCCCC
320,Yueyang,Qin,#6B7280
322,Longxi,Qin,#6B7280
890,Ba,Qin,#6B7280
914,Qianwei,Qin,#6B7280
915,Guanghan,Qin,#6B7280
1071,Wudu,Qin,#6B7280
1515,Pingzhou,Qin,#6B7280
1538,Hanzhong,Qin,#6B7280
1539,Hongnong,Qin,#6B7280
1540,Tianshui,Qin,#6B7280
1541,Xianyang,Qin,#6B7280
1542,Changan,Qin,#6B7280
1543,Shang,Qin,#6B7280
1550,Qiongdu,Qiongdu,#F9A8D4
847,Qohaito,Qohaito,#808900
486,Quadia,Quadia,#C45100
1463,Turan,Qushi,#808080
912,Ranmang,Ranmang,#166534
296,Rathika,Rathika,#064E3B
2349,Rauracia,Rauraci,#194D33
2350,Helvetum,Rauraci,#194D33
2207,Ravenna (Aemilia),Ravenna,#DC2626
334,Remi,Remi,#B0BC00
481,Reudignia,Reudignia,#E27300
763,Rhegium (Bruttium),Rhegium,#68CCCA
231,Rhodes (Sporades),Rhodes,#F44E3B
1096,Poseidion (Sporades),Rhodes,#F44E3B
131,Ostia (Latinum),Roman Republic,#9F0500
134,Rome (Latinum),Roman Republic,#9F0500
136,Veii (Latinum),Roman Republic,#9F0500
137,Capua (Campania),Roman Republic,#9F0500
138,Nepete (Etruria),Roman Republic,#9F0500
139,Cures (Latinum),Roman Republic,#9F0500
144,Tibur (Latinum),Roman Republic,#9F0500
145,Lavinium (Latinum),Roman Republic,#9F0500
146,Carsioli (Latinum),Roman Republic,#9F0500
237,Mons Appenninus Bovianum (Campania),Roman Republic,#9F0500
239,Neapolis (Campania),Roman Republic,#9F0500
2116,Norba (Latinum),Roman Republic,#9F0500
2117,Circeii (Latinum),Roman Republic,#9F0500
2118,Fundi (Latinum),Roman Republic,#9F0500
2119,Fregallae (Latinum),Roman Republic,#9F0500
2120,Mons Appenninus Antinum (Latinum),Roman Republic,#9F0500
2121,Saticula (Campania),Roman Republic,#9F0500
2122,Nola (Campania),Roman Republic,#9F0500
2125,Venafrum (Campania),Roman Republic,#9F0500
2126,Mons Appenninus Peltuinum (Samnium),Roman Republic,#9F0500
2129,Alba Fucens (Samnium),Roman Republic,#9F0500
2130,Peltuinum (Samnium),Roman Republic,#9F0500
2136,Canusium (Apulia),Roman Republic,#9F0500
2137,Luceria (Apulia),Roman Republic,#9F0500
2138,Teanum Apulum,Roman Republic,#9F0500
2139,Urium (Apulia),Roman Republic,#9F0500
1651,Besyoly,Roxolani,#f9ffa6
1652,Belaya Glina,Roxolani,#f9ffa6
1653,Zimovnkiki,Roxolani,#f9ffa6
1654,Yashalta,Roxolani,#f9ffa6
1655,Kotelnikovo,Roxolani,#f9ffa6
1656,Fomin,Roxolani,#f9ffa6
1657,Tatsinskaya,Roxolani,#f9ffa6
2429,Tyrsenia (Sardinia),Rubrensians,#374151
2450,Sulki Tyrsen (Sardinia),Rubrensians,#374151
1897,Irlaching,Rucinatia,#4ADE80
1898,Feucht,Rucinatia,#4ADE80
1899,Greding,Rucinatia,#4ADE80
1900,Hernau,Rucinatia,#4ADE80
1901,Brunn,Rucinatia,#4ADE80
1902,Teugn,Rucinatia,#4ADE80
1903,Straubing,Rucinatia,#4ADE80
1904,Pram,Rucinatia,#4ADE80
474,Rugia,Rugia,#E27300
2306,Alpis Inferior (Rhaetica),Rugusci,#7F1D1D
662,Ruhunu,Ruhunu,#fdffa8
815,Rush 'Addir (Rif),Rusadir,#F87171
197,Jurcae,Sab Champa Jurcae,#C4B5FD
472,Saba,Saba,#CCCCCC
103,Mons Appenninus Nequinum (Sabinia),Sabinia,#14532D
140,Trebula (Sabinia),Sabinia,#14532D
141,Amiternum (Sabinia),Sabinia,#14532D
142,Nequinum (Sabinia),Sabinia,#14532D
1600,Kyshtym,Sabiri,#CCCCCC
1601,Asbest,Sabiri,#CCCCCC
3796,Kremna (Pisidia),Sagallasia,#5D4037
3797,Sagalassos (Pisidia),Sagallasia,#5D4037
2297,Sallasia,Salassi,#B8E0CA
2300,Eudracinum,Salassi,#B8E0CA
1676,Klin,Salii,#CCCCCC
1677,Taldom,Salii,#CCCCCC
1678,Nerekhta,Salii,#CCCCCC
1679,Shuya,Salii,#CCCCCC
1680,Noginsk,Salii,#CCCCCC
1681,Kurlovo,Salii,#CCCCCC
1682,Nerl,Salii,#CCCCCC
1683,Yuzha,Salii,#CCCCCC
337,Saluvii,Saluvii,#51ac44
3464,Shomron (Samaria),Samaria,#EA580C
3465,Aphek (Samaria),Samaria,#EA580C
3466,Narbata (Samaria),Samaria,#EA580C
3467,Shekem (Samaria),Samaria,#EA580C
3469,Shalem (Samaria),Samaria,#EA580C
190,Samatata,Samatata,#FACC15
2144,Bovianum (Samnium),Samnites,#44745c
2145,Corneliani (Samnium),Samnites,#44745c
2146,Beneventum (Samnium),Samnites,#44745c
2147,Tuticum (Samnium),Samnites,#44745c
2148,Ausculum (Samnium),Samnites,#44745c
2149,Aeclanum (Samnium),Samnites,#44745c
2150,Abellinum (Campania),Samnites,#44745c
2151,Irna (Campania),Samnites,#44745c
2152,Compsa (Samnium),Samnites,#44745c
2153,Venusia (Samnium),Samnites,#44745c
2154,Potentia (Lucania),Samnites,#44745c
173,Santones,Santones,#68BC00
1232,Sanuki,Sanu,#C4B5FD
365,Sardeati,Sardeati,#8a532f
1299,Gyeongju,Saro,#60A5FA
939,Satiyaputa,Satiyaputa,#4F46E5
489,Saurdonia,Saurdonia,#ad6d16
498,Sciria,Sciria,#FE9200
526,Siemiatyzcze,Sciria,#FE9200
1763,Wyszkow,Sciria,#FE9200
360,North Scordisci,Scordisci,#2e8b5c
370,South Scordisci,Scordisci,#2e8b5c
371,East Scordisci,Scordisci,#2e8b5c
1726,Dnipro,Scythians,#a4bd7f
1727,Vesele,Scythians,#a4bd7f
1728,Rykove (Bosporanum),Scythians,#a4bd7f
1729,Lazurne,Scythians,#a4bd7f
1730,Kalanchak,Scythians,#a4bd7f
1731,Bashtanka,Scythians,#a4bd7f
1732,Zelenivka,Scythians,#a4bd7f
1733,Bratske,Scythians,#a4bd7f
1734,Petrove,Scythians,#a4bd7f
1735,Sofivka,Scythians,#a4bd7f
1736,Solone,Scythians,#a4bd7f
1744,Pividenne,Scythians,#a4bd7f
1745,Smoline,Scythians,#a4bd7f
1746,Balta,Scythians,#a4bd7f
1747,Rozdilna,Scythians,#a4bd7f
1748,Shyriaieve,Scythians,#a4bd7f
3126,Taphros (Bosporanum),Scythians,#a4bd7f
3127,Cimus (Bosporanum),Scythians,#a4bd7f
3128,Masella (Bosporanum),Scythians,#a4bd7f
3129,Urgat (Bosporanum),Scythians,#a4bd7f
3140,Kimmeria (Taurica),Scythians,#a4bd7f
3141,Taurica (Taurica),Scythians,#a4bd7f
2301,Obilonna,Seduni,#81B136
1090,Segnia,Segnia,#86EFAC
931,Selangor,Selangor,#F97316
148,Elymais,Seleukid Empire,#16A5A5
170,Kossioi,Seleukid Empire,#16A5A5
171,Apolloniatis,Seleukid Empire,#16A5A5
187,Characene,Seleukid Empire,#16A5A5
431,Amardia,Seleukid Empire,#16A5A5
433,Rudiana,Seleukid Empire,#16A5A5
434,Paropamisdae,Seleukid Empire,#16A5A5
435,Tabiene,Seleukid Empire,#16A5A5
437,Arcticene,Seleukid Empire,#16A5A5
448,Assyria,Seleukid Empire,#16A5A5
450,Babylonia (Babylonia),Seleukid Empire,#16A5A5
451,Ktesiphon,Seleukid Empire,#16A5A5
452,Chaldaea,Seleukid Empire,#16A5A5
453,Sumer,Seleukid Empire,#16A5A5
831,Garamaea,Seleukid Empire,#16A5A5
832,Susiana,Seleukid Empire,#16A5A5
833,Media Magna,Seleukid Empire,#16A5A5
834,Choromithrene,Seleukid Empire,#16A5A5
835,Paratacene,Seleukid Empire,#16A5A5
836,Choarene,Seleukid Empire,#16A5A5
837,Media Felix,Seleukid Empire,#16A5A5
838,Comisene,Seleukid Empire,#16A5A5
839,Traxiane,Seleukid Empire,#16A5A5
840,Carmania,Seleukid Empire,#16A5A5
841,Sagartia,Seleukid Empire,#16A5A5
842,Aria,Seleukid Empire,#16A5A5
843,Sattagydia,Seleukid Empire,#16A5A5
3687,Magdala (Dura-Europos),Seleukid Empire,#16A5A5
3688,Charbora (Dura-Europos),Seleukid Empire,#16A5A5
3689,Anatho (Dura-Europos),Seleukid Empire,#16A5A5
3690,Haradon (Dura-Europos),Seleukid Empire,#16A5A5
3691,Achaiachala (Dura-Europos),Seleukid Empire,#16A5A5
3692,Haditha (Babylonia),Seleukid Empire,#16A5A5
3693,Bechchouphrein (Dura-Europos),Seleukid Empire,#16A5A5
3694,Isiopolis (Babylonia),Seleukid Empire,#16A5A5
3802,Adada (Pisidia),Selgia,#831843
3803,Tityassos (Pisidia),Selgia,#831843
3805,Selge (Pisidia),Selgia,#831843
544,Selgovia,Selgovia,#16A5A5
2411,Selinous (Sicily),Selinous,#14532D
848,Sembritia,Sembritia,#DBDF00
488,Semnonia,Semnonia,#E27300
2205,Sena (Umbria),Senones,#b1ec00
2206,Ariminum (Umbria),Senones,#b1ec00
2209,Ficline (Aemilia),Senones,#b1ec00
2210,Faventia (Aemilia),Senones,#b1ec00
335,Sequani,Sequani,#B0BC00
331,Serones,Serones,#808900
861,Sesamos,Sesamos,#16A5A5
2314,Sebatum,Sevaci,#B4E4D6
910,Shajing,Shajing,#A5B4FC
923,Shan,Shan,#99F6E4
1452,Yumen,Shanma,#FEF5C5
81,Shenli,Shenli,#2563EB
1081,Shihsanhang,Shihsanhang,#C4B5FD
1204,Shima,Shima,#22C55E
905,Shoumi,Shoumi,#99F6E4
997,Shule,Shule,#14532D
2423,Mitistratum (Sicily),Sicani,#F44E3B
2424,Hyppana (Sicily),Sicani,#F44E3B
2425,Partanna (Sicily),Sicani,#F44E3B
2420,Capitium (Sicily),Sicels,#E27300
2422,Enna (Sicily),Sicels,#E27300
3508,Tzidon (South Phoenicia),Sidon,#6D28D9
1305,Samcheok,Siljig,#7F1D1D
536,Siluria,Siluria,#68CCCA
1218,Shimōsa,Simobusa,#A16207
1220,Southern Shimotsuke,Simotuke,#22C55E
1213,Sinaga,Sinaga,#16A34A
1244,Shinshū,Sinano,#FEF5C5
1647,Ponezhunkay,Sindi,#D8FCF1
3962,Zaliches (Paphlagonia),Sinope,#73D8FF
3963,Sinope (Paphlagonia),Sinope,#73D8FF
2140,Sipontum (Apulia),Sipontum,#68CCCA
408,Maykop,Siraces,#b3e9ab
579,Ladozhskaya,Siraces,#b3e9ab
1642,Kursavka,Siraces,#b3e9ab
1643,Izobilny,Siraces,#b3e9ab
1644,Ipatovo,Siraces,#b3e9ab
1645,Manych,Siraces,#b3e9ab
1646,Arzgir,Siraces,#b3e9ab
1240,U-nay,Sirakawa,#5D4037
517,Sithonia,Sithonia,#9F0500
1858,Tokarevo,Skirithfinia,#FFFFFF
1859,Plodovoe,Skirithfinia,#FFFFFF
1860,Helsinki,Skirithfinia,#FFFFFF
1861,Porvoo,Skirithfinia,#FFFFFF
1862,Virolahti,Skirithfinia,#FFFFFF
1863,Seleznevo,Skirithfinia,#FFFFFF
918,Snay,Snay,#DC2626
2614,Tiztoutine (Rif),Socosia,#fff5d5
2615,Ajdir (Rif),Socosia,#fff5d5
2616,Midar (Rif),Socosia,#fff5d5
2617,Sidi Driss (Rif),Socosia,#fff5d5
2618,Mnoud Nekkour (Rif),Socosia,#fff5d5
2619,Ziam (Rif),Socosia,#fff5d5
2620,Senada (Rif),Socosia,#fff5d5
2621,Hoceima (Rif),Socosia,#fff5d5
2622,Jebha (Rif),Socosia,#fff5d5
2623,Kach Kouch (Rif),Socosia,#fff5d5
1209,Tōtōmi,Soga,#FDE047
1554,Sogdia,Sogdia,#73D8FF
1286,Gimpo,Soknobulsa,#5EEAD4
3767,Kitanaura (Pamphylia),Solymia,#93C5FD
3793,Termessos (Pisidia),Solymia,#93C5FD
936,Soma,Soma,#F97316
1303,Somun,Somun,#60A5FA
307,Song,Song,#FDBA74
1530,Hexiang,Song,#FDBA74
3562,Chamishkatsag (Sophene),Sophene,#D33115
3563,Gareina (Sophene),Sophene,#D33115
3564,Tomisa (Sophene),Sophene,#D33115
3575,Arshamashat (Sophene),Sophene,#D33115
3576,Dadima (Sophene),Sophene,#D33115
3577,Anzita (Sophene),Sophene,#D33115
3578,Balisbiga (Sophene),Sophene,#D33115
3579,Kharberd (Sophene),Sophene,#D33115
3580,Halouras (Sophene),Sophene,#D33115
3581,Koloua (Sophene),Sophene,#D33115
3583,Palios (Sophene),Sophene,#D33115
3584,Barsalium (Corduene),Sophene,#D33115
3585,Arsinia (Corduene),Sophene,#D33115
3586,Karkat'iokert (Corduene),Sophene,#D33115
3587,Sardeoua (Corduene),Sophene,#D33115
3588,Sophene Mountains (Sophene),Sophene,#D33115
3589,Sitai (Corduene),Sophene,#D33115
3787,Np'rkert (Corduene),Sophene,#D33115
3801,Tigranakert (Corduene),Sophene,#D33115
271,Sorbones,Sorbones,#68BC00
2972,Sparta (Laconia),Sparta,#9F0500
2974,Tainaron (Laconia),Sparta,#9F0500
2975,Gytheion (Laconia),Sparta,#9F0500
2976,Epidauros Limira (Laconia),Sparta,#9F0500
2977,Kyphanta (Laconia),Sparta,#9F0500
2978,Kythera (Laconia),Sparta,#9F0500
2208,Spina (Aemilia),Spina,#FACC15
567,Turiisk,Sporioi,#3B82F6
573,Ratne,Sporioi,#3B82F6
577,Slonim,Sporioi,#3B82F6
2283,Hasta (Liguria),Statiellia,#DC2626
2286,Aquae Statiellae (Liguria),Statiellia,#DC2626
203,Stymphalia (Arcadia),Stymphalia,#009CE0
400,Clauna,Suaneti,#14532D
519,Lida,Sudinoia,#68CCCA
521,Lapy,Sudinoia,#68CCCA
522,Sejny,Sudinoia,#68CCCA
523,Daugai,Sudinoia,#68CCCA
524,Monki,Sudinoia,#68CCCA
1766,Ostrow,Sudinoia,#68CCCA
480,Sugambria,Sugambria,#C45100
1546,Sui,Sui,#EA580C
516,Suionia,Suionia,#D33115
600,Jiahe,Sumo,#312E81
644,Sumpa,Sumpa,#808900
1253,Horo-nay,Sunazawa,#8D6E63
1254,Ai-nay,Sunazawa,#8D6E63
1255,Mago-nay,Sunazawa,#8D6E63
1256,Tade-nay,Sunazawa,#8D6E63
1178,Suō,Suo,#CCCCCC
1418,Jiamusi,Sushen,#BE185D
1419,Youyi,Sushen,#BE185D
1420,Luobei,Sushen,#BE185D
1281,Pesitor,Susuya,#877301
1282,Nayas,Susuya,#877301
1243,Shinano,Suwa,#166534
55,Messena (Sicily),Syracuse,#FCDC00
102,Tauromenion (Sicily),Syracuse,#FCDC00
245,Katane (Sicily),Syracuse,#FCDC00
246,Kentoripa (Sicily),Syracuse,#FCDC00
247,Megara Hyblaia (Sicily),Syracuse,#FCDC00
248,Syracuse (Sicily),Syracuse,#FCDC00
2402,Morgantion (Sicily),Syracuse,#FCDC00
2403,Kamarina (Sicily),Syracuse,#FCDC00
2405,Hyblaean Mountains (Sicily),Syracuse,#FCDC00
2406,Menai (Sicily),Syracuse,#FCDC00
2407,Akrai (Sicily),Syracuse,#FCDC00
2408,Leontinoi (Sicily),Syracuse,#FCDC00
548,Taexalia,Taexalia,#16A5A5
922,Tagaung,Tagaung,#831843
1076,Tahu,Tahu,#CCCCCC
229,Takpes (Tripolitania),Takapes,#E9B7B6
230,Gigthis (Tripolitania),Takapes,#E9B7B6
278,Gergis (Tripolitania),Takapes,#E9B7B6
280,Tipaton (Tripolitania),Takapes,#E9B7B6
349,Zitha (Tripolitania),Takapes,#E9B7B6
372,Putea Pallene (Tripolitania),Takapes,#E9B7B6
377,Zouchis (Tripolitania),Takapes,#E9B7B6
2637,Tamdo' (Mauretania),Tamusida,#5D4037
2638,Banasoh (Mauretania),Tamusida,#5D4037
2639,Sha'lot (Mauretania),Tamusida,#5D4037
1192,Tamba,Tanba,#5EEAD4
1200,Yamashiro,Tanba,#5EEAD4
788,Tangara (Boeotia),Tangara,#16A5A5
767,Taras (Apulia),Taras,#0C797D
794,Tarrha (Crete),Tarrha,#73D8FF
1017,Tasm,Tasm,#CCCCCC
350,Parthini,Taulantii,#C45100
351,Eordei,Taulantii,#C45100
353,Albani,Taulantii,#C45100
3016,Dassareti,Taulantii,#C45100
659,Taungthaman,Taungthaman,#EAB308
2272,Bodincomagus (Transpadana),Taurini,#33a30e
2275,Segusio (Transpadana),Taurini,#33a30e
2276,Taurasia (Transpadana),Taurini,#33a30e
2277,Forum Vibii (Transpadana),Taurini,#33a30e
2330,Colatio,Tauriscia,#22C55E
2331,Celeia,Tauriscia,#22C55E
1557,Tayuan,Tayuan,#CCCCCC
172,Tectosages,Tectosages,#689229
779,Tegea (Arcadia),Tegea,#68CCCA
860,Teion (Mariandynia),Teion,#68CCCA
649,Tenasserim,Tenasserim,#CCCCCC
1525,Teng,Teng,#F472B6
1884,Tanna,Teuria,#064E3B
507,Teutonia,Teutonia,#e10500
589,Thamud,Thamud,#CCCCCC
677,Thapsus (Byzacena),Thapsus,#C9F8D9
651,Thaton,Thaton,#361469
786,Thebes (Boeotia),Thebes,#73D8FF
764,Thuria (Bruttium),Thuria,#68CCCA
1635,Piterka,Thyssagetae,#f1f59e
1636,Kaztal,Thyssagetae,#f1f59e
1637,Saykyn,Thyssagetae,#f1f59e
1638,Bykovo,Thyssagetae,#f1f59e
1639,Kotovo,Thyssagetae,#f1f59e
